,vulnerable,infected,symptomatic,positive,recovered,deceased
11044,0.566625,3.75e-05,2e-05,0.00011125,0.4263175,0.00688875
11051,0.5666175,3.875e-05,2e-05,0.0001075,0.4263275,0.00688875
11052,0.56661,4.25e-05,1.75e-05,0.0001025,0.42633875,0.00688875
11048,0.56660625,3.5e-05,2e-05,0.00010625,0.42634375,0.00688875
11041,0.5666025,3.125e-05,1.875e-05,0.00010375,0.426355,0.00688875
11049,0.5665975,2.625e-05,1.875e-05,0.0001,0.42636875,0.00688875
11042,0.5665925,2.375e-05,1.625e-05,9.875e-05,0.42638,0.00688875
11061,0.56658875,2.375e-05,1.5e-05,9.125e-05,0.4263925,0.00688875
11068,0.56658,2.625e-05,1.125e-05,8.875e-05,0.42640375,0.00689
11066,0.5665775,2.375e-05,1.125e-05,8.75e-05,0.42640875,0.00689125
11069,0.566575,2.125e-05,1.25e-05,8.125e-05,0.42641875,0.00689125
11070,0.5665725,2.125e-05,1.375e-05,7.625e-05,0.426425,0.00689125
11067,0.566565,2.125e-05,1.5e-05,7.625e-05,0.42643125,0.00689125
11058,0.56656,2.25e-05,1e-05,8e-05,0.42643625,0.00689125
11064,0.566555,2.375e-05,1.125e-05,7.625e-05,0.4264425,0.00689125
11062,0.56655375,2e-05,1.125e-05,7.625e-05,0.4264475,0.00689125
11065,0.56654875,1.875e-05,1e-05,7.75e-05,0.42645375,0.00689125
11055,0.56654625,1.875e-05,1e-05,7.625e-05,0.4264575,0.00689125
11063,0.566545,1.75e-05,7.5e-06,7.5e-05,0.42646375,0.00689125
11057,0.5665425,1.875e-05,6.25e-06,7.25e-05,0.42646875,0.00689125
11060,0.5665375,1.625e-05,7.5e-06,6.875e-05,0.42647875,0.00689125
11071,0.5665375,1.375e-05,6.25e-06,6.25e-05,0.42648875,0.00689125
11059,0.5665375,1.375e-05,3.75e-06,6e-05,0.42649375,0.00689125
11056,0.566535,1e-05,7.5e-06,5.5e-05,0.42650125,0.00689125
11072,0.566535,8.75e-06,6.25e-06,5.125e-05,0.4265075,0.00689125
11083,0.566535,6.25e-06,7.5e-06,5e-05,0.42651,0.00689125
11073,0.566535,2.5e-06,1.125e-05,5e-05,0.42651,0.00689125
11081,0.56653,7.5e-06,1.125e-05,5e-05,0.42651,0.00689125
11078,0.56653,5e-06,1.125e-05,4.75e-05,0.426515,0.00689125
11084,0.5665275,6.25e-06,8.75e-06,4.625e-05,0.42652,0.00689125
11074,0.56652625,7.5e-06,7.5e-06,4.5e-05,0.4265225,0.00689125
11082,0.566525,7.5e-06,7.5e-06,4.375e-05,0.426525,0.00689125
11077,0.56652375,8.75e-06,2.5e-06,4.375e-05,0.42653,0.00689125
11079,0.56652375,7.5e-06,2.5e-06,4.125e-05,0.42653375,0.00689125
11085,0.56652125,5e-06,3.75e-06,3.75e-05,0.42654125,0.00689125
11075,0.56651875,5e-06,3.75e-06,3.5e-05,0.42654625,0.00689125
11080,0.56651625,6.25e-06,5e-06,3.125e-05,0.42655,0.00689125
11086,0.566515,5e-06,5e-06,3.375e-05,0.42655,0.00689125
11076,0.566515,2.5e-06,5e-06,3.375e-05,0.4265525,0.00689125
11092,0.56651375,2.5e-06,3.75e-06,3e-05,0.42655875,0.00689125
11095,0.56651375,2.5e-06,2.5e-06,3.125e-05,0.42655875,0.00689125
11091,0.56651375,1.25e-06,1.25e-06,2.75e-05,0.426565,0.00689125
11090,0.56651375,1.25e-06,1.25e-06,2.75e-05,0.426565,0.00689125
11094,0.56651375,1.25e-06,0.0,2.875e-05,0.426565,0.00689125
11093,0.56651375,1.25e-06,0.0,2.375e-05,0.42657,0.00689125
11098,0.56651375,1.25e-06,0.0,2.375e-05,0.42657,0.00689125
11087,0.5665125,2.5e-06,0.0,2.25e-05,0.42657125,0.00689125
11088,0.5665125,2.5e-06,0.0,2.125e-05,0.42657125,0.0068925
11101,0.5665125,2.5e-06,0.0,1.875e-05,0.42657375,0.0068925
11096,0.5665125,2.5e-06,0.0,1.875e-05,0.42657375,0.0068925
11099,0.56651125,3.75e-06,0.0,1.875e-05,0.42657375,0.0068925
11089,0.56651125,3.75e-06,0.0,1.5e-05,0.4265775,0.0068925
11100,0.56651125,2.5e-06,1.25e-06,1.25e-05,0.42658,0.0068925
11097,0.56651125,2.5e-06,0.0,1.25e-05,0.42658125,0.0068925
11106,0.999365,0.00063,5e-06,0.0,0.0,0.0
11104,0.99913,0.00075875,5.75e-05,1.625e-05,3.75e-05,0.0
11108,0.99847875,0.0012175,0.00013375,4.75e-05,0.00012125,1.25e-06
11103,0.9969,0.00247375,0.00025375,0.0001075,0.00026375,1.25e-06
11107,0.99304625,0.0055575,0.0005125,0.00028125,0.0006,2.5e-06
11102,0.9849,0.012055,0.00112625,0.000605,0.00130625,7.5e-06
11109,0.971125,0.02249375,0.00238125,0.00127875,0.00269875,2.25e-05
11105,0.9517725,0.03598125,0.00451625,0.00246125,0.0052225,4.625e-05
11112,0.9291775,0.04984,0.00748875,0.00442875,0.0089925,7.25e-05
11115,0.9055525,0.06227,0.0108125,0.00716375,0.01408375,0.0001175
11116,0.8818925,0.07242625,0.01445375,0.01068375,0.020345,0.00019875
11113,0.85903125,0.079875,0.01811375,0.01481875,0.02787875,0.0002825
11118,0.83739875,0.085215,0.02139,0.0192625,0.03635125,0.0003825
11114,0.817175,0.0883025,0.02437875,0.02403375,0.0456175,0.0004925
11122,0.79826375,0.0898825,0.02677875,0.02895125,0.0555025,0.00062125
11117,0.78062125,0.09002625,0.02874625,0.03393875,0.06593125,0.00073625
11123,0.7643975,0.08867125,0.0303075,0.03883625,0.076905,0.0008825
11121,0.74940125,0.086445,0.03140875,0.04352,0.08816125,0.00106375
11111,0.735655,0.08347125,0.0319475,0.0480925,0.09962375,0.00121
11124,0.72270375,0.0802725,0.03233875,0.052215,0.11109625,0.00137375
11110,0.71076,0.076695,0.03215375,0.05613125,0.12271,0.00155
11120,0.70012375,0.07262375,0.03165875,0.05970625,0.13419625,0.00169125
11119,0.6900825,0.06868875,0.03067875,0.0630525,0.1456425,0.001855
11135,0.6809025,0.06499,0.02971875,0.0655325,0.15680375,0.0020525
11134,0.67254875,0.06090625,0.02870625,0.0675375,0.16806125,0.00224
11129,0.66459625,0.0572325,0.02749375,0.06937125,0.1788875,0.00241875
11140,0.6572125,0.0536025,0.02625875,0.07079375,0.189545,0.0025875
11139,0.6505475,0.05020375,0.0248825,0.0717925,0.19982625,0.0027475
11133,0.6444025,0.04695625,0.0234825,0.07231875,0.20989625,0.00294375
11137,0.638475,0.0439825,0.02222875,0.07249625,0.2197025,0.003115
11132,0.63305375,0.04102625,0.0212025,0.07221625,0.22922125,0.00328
11127,0.62804875,0.03829,0.01989875,0.07171,0.2386025,0.00345
11131,0.62329375,0.0357525,0.0187575,0.07113875,0.24744375,0.00361375
11141,0.618925,0.03334,0.01756875,0.070255,0.2561375,0.00377375
11138,0.61485125,0.03105875,0.0165025,0.06913125,0.26453125,0.003925
11125,0.61099375,0.02898875,0.01548125,0.06784625,0.27262375,0.00406625
11136,0.60729625,0.02700125,0.0145725,0.0665225,0.28042625,0.00418125
11130,0.6039125,0.02519875,0.01367625,0.06512375,0.287765,0.00432375
11126,0.6008475,0.0235625,0.0126525,0.06376375,0.29471625,0.0044575
11128,0.5977525,0.02212375,0.01190875,0.0619975,0.3016425,0.004575
11146,0.5949175,0.020775,0.011225,0.06020375,0.308185,0.00469375
11154,0.59218375,0.01962625,0.0105475,0.05846,0.31437,0.0048125
11142,0.58971875,0.01830625,0.00992125,0.05663125,0.3204825,0.00494
11148,0.58733125,0.0171325,0.009365,0.05496625,0.32616125,0.00504375
11153,0.5851425,0.01615125,0.0087025,0.05310375,0.33175875,0.00514125
11155,0.58312875,0.0151925,0.00809125,0.05140625,0.33695125,0.00523
11145,0.58117,0.01419375,0.00762125,0.04964625,0.342045,0.00532375
11152,0.57933125,0.013295,0.00714625,0.0478075,0.3470025,0.0054175
11149,0.57764125,0.01241625,0.0067325,0.0460875,0.35160625,0.00551625
11143,0.57592,0.01173625,0.00633125,0.04439125,0.3560275,0.00559375
11156,0.5744175,0.01102875,0.005875,0.04277,0.36024,0.00566875
11147,0.5729875,0.01032375,0.00558375,0.0410975,0.36425,0.0057575
11144,0.57168,0.009715,0.00525,0.03951375,0.3680175,0.00582375
11151,0.57037,0.00918,0.00489,0.03796,0.37169625,0.00590375
11150,0.569105,0.00871,0.0045675,0.03641375,0.37521875,0.005985
11164,0.56800375,0.00810125,0.0043175,0.03494625,0.37858375,0.0060475
11165,0.5669275,0.00760875,0.0041125,0.03353125,0.3817,0.00612
11163,0.56590625,0.00722375,0.0038375,0.0320275,0.38481375,0.00619125
11158,0.56496875,0.0067475,0.00356375,0.03066,0.387815,0.006245
11168,0.5640875,0.00633625,0.00334625,0.02945875,0.39047375,0.0062975
11161,0.5632475,0.00596125,0.00309,0.0281675,0.39318875,0.006345
11166,0.562475,0.005605,0.0029275,0.02678,0.39581625,0.00639625
11167,0.56175625,0.0053175,0.002715,0.02563,0.398135,0.00644625
11171,0.5610375,0.00507875,0.00256125,0.02442375,0.40041625,0.0064825
11173,0.5603475,0.00477375,0.00238,0.02339875,0.402585,0.006515
11162,0.55975625,0.004435,0.0022625,0.02238375,0.40461,0.0065525
11170,0.55913375,0.0042275,0.00215125,0.021325,0.40656875,0.00659375
11172,0.5585625,0.0039525,0.00207625,0.02032125,0.40845375,0.00663375
11160,0.55806,0.00371,0.0019675,0.01945,0.4101425,0.00667
11159,0.55758125,0.0034325,0.00187,0.01854375,0.411875,0.0066975
11157,0.55713,0.00318875,0.0017925,0.01760625,0.41355875,0.00672375
11169,0.5566875,0.0029875,0.00171625,0.01682875,0.41503,0.00675
11176,0.55623625,0.0028975,0.00161875,0.0160125,0.41645375,0.00678125
11187,0.55582875,0.00273375,0.00150375,0.0152925,0.41784375,0.0067975
11184,0.55544625,0.00257625,0.0013975,0.01456875,0.41918625,0.006825
11178,0.555085,0.00240125,0.001345,0.01384125,0.420475,0.0068525
11179,0.55474,0.00228125,0.001315,0.01313,0.4216525,0.00688125
11175,0.55443375,0.002165,0.00121875,0.01254,0.422735,0.0069075
11177,0.55414,0.00208375,0.00111625,0.011935,0.4238,0.006925
11186,0.5538575,0.0019825,0.00101875,0.01137625,0.4248225,0.0069425
11181,0.55357625,0.00186125,0.0009925,0.01078375,0.4258275,0.00695875
11182,0.55334,0.001745,0.000925,0.01027375,0.42673625,0.00698
11174,0.55311,0.00166,0.00086625,0.00977,0.42759375,0.007
11180,0.552875,0.00159125,0.00079625,0.00929375,0.42843125,0.0070125
11185,0.5526375,0.0015075,0.00076625,0.0087975,0.429265,0.00702625
11188,0.5524475,0.00139125,0.0007175,0.008395,0.4300075,0.00704125
11183,0.55224,0.00134125,0.000665,0.00796875,0.43073125,0.00705375
11201,0.55203625,0.001265,0.00064875,0.00760125,0.43138625,0.0070625
11200,0.5518475,0.00119875,0.00062375,0.00722625,0.43202375,0.00708
11195,0.55168,0.00111875,0.0006125,0.00684,0.43265875,0.00709
11198,0.55151375,0.00108,0.00057625,0.00654,0.43318625,0.00710375
11205,0.55136375,0.00103875,0.00052625,0.00619375,0.43376125,0.00711625
11202,0.5512125,0.000995,0.00050375,0.0058625,0.4343025,0.00712375
11196,0.55108125,0.000965,0.0004625,0.00555,0.4348125,0.00712875
11192,0.55095125,0.0009225,0.00042625,0.00530125,0.4352625,0.00713625
11199,0.550805,0.0008775,0.00039875,0.0050225,0.43574875,0.0071475
11204,0.55068875,0.00081125,0.0003925,0.0047925,0.43616125,0.00715375
11197,0.55057875,0.00077625,0.00035625,0.00458375,0.43654125,0.00716375
11203,0.55048625,0.00070875,0.0003275,0.00437875,0.43692125,0.0071775
11190,0.550385,0.0006625,0.00032,0.00421,0.43723625,0.00718625
11193,0.5503,0.000635,0.0003,0.00401,0.4375575,0.0071975
11191,0.55020125,0.00061125,0.00028875,0.003805,0.43789,0.00720375
11189,0.55012125,0.000585,0.00029625,0.00356875,0.4382175,0.00721125
11194,0.55005,0.0005425,0.00026875,0.0034175,0.4385025,0.00721875
11216,0.549985,0.000515,0.000255,0.00321,0.43881125,0.00722375
11219,0.54992,0.00048125,0.000245,0.0030475,0.4390775,0.00722875
11208,0.5498375,0.0004725,0.0002275,0.00289875,0.43933125,0.0072325
11220,0.54976875,0.00044625,0.0002175,0.00277375,0.43955625,0.0072375
11209,0.5497025,0.00043125,0.00020375,0.00262375,0.43979625,0.0072425
11218,0.5496575,0.000405,0.0001975,0.002495,0.44,0.007245
11206,0.54959125,0.00039875,0.00018,0.00236875,0.440215,0.00724625
11214,0.5495375,0.00036625,0.0001925,0.0022475,0.440405,0.00725125
11217,0.54948,0.00036,0.00017625,0.00215,0.4405775,0.00725625
11207,0.54942625,0.000335,0.0001775,0.002055,0.440745,0.00726125
11211,0.54938625,0.0003325,0.00017125,0.00193625,0.44090875,0.007265
11213,0.54935375,0.00031125,0.00017125,0.00183875,0.44105875,0.00726625
11215,0.549295,0.00030125,0.00016375,0.00176125,0.44121,0.00726875
11212,0.54925625,0.00028,0.00014625,0.00167375,0.44137,0.00727375
11210,0.549215,0.000265,0.00013875,0.0015725,0.44152375,0.007285
11234,0.5491725,0.0002575,0.0001325,0.00149625,0.4416525,0.00728875
11237,0.54913625,0.00024,0.0001275,0.00142375,0.44178125,0.00729125
11235,0.54908875,0.00022625,0.00012625,0.001355,0.44190875,0.007295
11224,0.5490625,0.00021125,0.0001175,0.00131125,0.4420025,0.007295
11236,0.549035,0.0002025,0.000105,0.00124875,0.44211,0.00729875
11229,0.5490125,0.00018,9.875e-05,0.00119,0.44221875,0.0073
11226,0.54898375,0.00017,8.75e-05,0.0011525,0.44230375,0.0073025
11230,0.548955,0.00015875,8.875e-05,0.00109375,0.44240125,0.0073025
11221,0.54892875,0.00015125,8e-05,0.00106125,0.4424725,0.00730625
11233,0.54890125,0.00015875,6.375e-05,0.00100125,0.4425675,0.0073075
11225,0.54887625,0.0001525,6.625e-05,0.0009375,0.44265875,0.00730875
11223,0.54885875,0.00013875,7e-05,0.00089,0.44273375,0.00730875
11227,0.54883875,0.00012625,7.125e-05,0.00082125,0.44283125,0.00731125
11231,0.54881125,0.00013,6.875e-05,0.00077875,0.4429,0.00731125
11232,0.5487925,0.00012875,6.25e-05,0.00073375,0.44297125,0.00731125
11228,0.54877875,0.00011875,5.875e-05,0.0007025,0.44303,0.00731125
11222,0.54876375,0.00011375,4.875e-05,0.00068,0.4430825,0.00731125
11251,0.54875125,9.875e-05,4.875e-05,0.00063375,0.44315375,0.00731375
11247,0.54873625,9e-05,5e-05,0.00059625,0.4432125,0.007315
11238,0.54872,8.125e-05,4.75e-05,0.00057,0.443265,0.00731625
11252,0.54871,8e-05,4.875e-05,0.000525,0.44332,0.00731625
11244,0.54869625,8.75e-05,4e-05,0.000505,0.443355,0.00731625
11246,0.54868375,9e-05,3.75e-05,0.00048125,0.44339125,0.00731625
11241,0.54866625,8.75e-05,3.375e-05,0.00046375,0.44342875,0.00732
11248,0.54865625,7.875e-05,3.25e-05,0.00043625,0.443475,0.00732125
11243,0.54864875,6.875e-05,3.5e-05,0.00041875,0.4435075,0.00732125
11239,0.54863625,6.625e-05,3.625e-05,0.00039125,0.4435475,0.0073225
11240,0.54862875,6e-05,3.375e-05,0.0003775,0.44357625,0.00732375
11245,0.54861625,5.75e-05,3.625e-05,0.0003575,0.44360875,0.00732375
11250,0.5486075,5.25e-05,3e-05,0.00034375,0.4436425,0.00732375
11249,0.5485975,5.375e-05,2.125e-05,0.0003325,0.44367,0.007325
11242,0.54858375,5.875e-05,1.75e-05,0.000315,0.4437,0.007325
11253,0.54858125,4.25e-05,2.125e-05,0.00030125,0.4437275,0.00732625
11259,0.54857625,3.625e-05,2e-05,0.00029,0.44375,0.0073275
11254,0.5485725,3.375e-05,1.75e-05,0.00026875,0.44377875,0.00732875
11255,0.54857125,3.125e-05,1.75e-05,0.0002575,0.44379375,0.00732875
11266,0.5485625,3.375e-05,1.625e-05,0.0002375,0.44382125,0.00732875
11265,0.54855875,3.125e-05,1.25e-05,0.00023125,0.4438375,0.00732875
11264,0.54855625,3.125e-05,1.25e-05,0.00022125,0.44385,0.00732875
11269,0.5485525,3e-05,1.25e-05,0.000215,0.44386125,0.00732875
11256,0.54855,2.5e-05,1.375e-05,0.00021,0.4438725,0.00732875
11268,0.54854375,2.375e-05,1.25e-05,0.000195,0.44389625,0.00732875
11262,0.54854125,2.25e-05,1.25e-05,0.00018625,0.44390875,0.00732875
11267,0.54853625,2e-05,7.5e-06,0.000175,0.4439325,0.00732875
11258,0.54853375,2e-05,7.5e-06,0.00016625,0.4439425,0.00733
11257,0.54853125,2.125e-05,8.75e-06,0.00015375,0.443955,0.00733
11261,0.5485275,2.125e-05,7.5e-06,0.0001475,0.44396625,0.00733
11263,0.54852125,2.5e-05,8.75e-06,0.00013875,0.44397625,0.00733
11260,0.54852,1.75e-05,1e-05,0.00013375,0.44398875,0.00733
11270,0.5485175,1.875e-05,1e-05,0.0001275,0.44399625,0.00733
11271,0.54851375,2.125e-05,8.75e-06,0.00012,0.444005,0.00733125
11280,0.54851125,1.75e-05,1.125e-05,0.00011375,0.444015,0.00733125
11278,0.54851,1.375e-05,1e-05,0.00010875,0.44402625,0.00733125
11283,0.54850875,1.125e-05,8.75e-06,9.5e-05,0.444045,0.00733125
11274,0.5485075,1.25e-05,8.75e-06,8.625e-05,0.44405375,0.00733125
11279,0.54850625,1e-05,1e-05,8.5e-05,0.4440575,0.00733125
11273,0.54850625,7.5e-06,8.75e-06,8.375e-05,0.4440625,0.00733125
11276,0.54850125,1.125e-05,8.75e-06,8e-05,0.44406625,0.0073325
11281,0.5485,8.75e-06,6.25e-06,8.25e-05,0.44407,0.0073325
11272,0.54849875,5e-06,6.25e-06,8.125e-05,0.44407625,0.0073325
11282,0.54849625,7.5e-06,6.25e-06,7.5e-05,0.4440825,0.0073325
11275,0.548495,8.75e-06,6.25e-06,6.75e-05,0.44408875,0.00733375
11277,0.548495,6.25e-06,7.5e-06,6.5e-05,0.4440925,0.00733375
11284,0.54849375,6.25e-06,8.75e-06,5.875e-05,0.44409875,0.00733375
11291,0.5484925,6.25e-06,5e-06,5.875e-05,0.44410375,0.00733375
11301,0.54849,6.25e-06,2.5e-06,5.875e-05,0.44410875,0.00733375
11300,0.548485,8.75e-06,5e-06,4.875e-05,0.44411875,0.00733375
11293,0.54848375,8.75e-06,5e-06,4.25e-05,0.44412625,0.00733375
11292,0.54848375,7.5e-06,5e-06,4e-05,0.44413,0.00733375
11286,0.54848375,6.25e-06,5e-06,4e-05,0.44413,0.007335
11288,0.54848375,6.25e-06,3.75e-06,4e-05,0.44413125,0.007335
11296,0.54848375,6.25e-06,3.75e-06,3.75e-05,0.44413375,0.007335
11290,0.5484825,3.75e-06,3.75e-06,3.75e-05,0.4441375,0.007335
11289,0.5484825,3.75e-06,2.5e-06,3.25e-05,0.44414375,0.007335
11287,0.5484825,3.75e-06,2.5e-06,3.25e-05,0.44414375,0.007335
11285,0.54848125,5e-06,0.0,3.375e-05,0.444145,0.007335
11299,0.54848,6.25e-06,0.0,3.375e-05,0.444145,0.007335
11297,0.54847875,6.25e-06,0.0,3.25e-05,0.4441475,0.007335
11295,0.54847875,2.5e-06,3.75e-06,3.125e-05,0.44414875,0.007335
11294,0.54847875,1.25e-06,3.75e-06,2.875e-05,0.4441525,0.007335
11298,0.54847875,1.25e-06,2.5e-06,2.375e-05,0.44415875,0.007335
11305,0.54847875,1.25e-06,1.25e-06,2.25e-05,0.44416125,0.007335
11306,0.54847875,1.25e-06,0.0,2e-05,0.444165,0.007335
11312,0.54847875,1.25e-06,0.0,1.875e-05,0.44416625,0.007335
11316,0.5484775,2.5e-06,0.0,1.875e-05,0.44416625,0.007335
11310,0.54847625,3.75e-06,0.0,1.875e-05,0.44416625,0.007335
11307,0.548475,3.75e-06,0.0,1.75e-05,0.44416875,0.007335
11302,0.548475,2.5e-06,0.0,1.75e-05,0.44417,0.007335
11308,0.548475,2.5e-06,0.0,1.375e-05,0.44417375,0.007335
11314,0.548475,2.5e-06,0.0,1.25e-05,0.444175,0.007335
11309,0.548475,2.5e-06,0.0,7.5e-06,0.44418,0.007335
11303,0.54847375,3.75e-06,0.0,7.5e-06,0.44418,0.007335
11311,0.54847375,2.5e-06,1.25e-06,7.5e-06,0.44418,0.007335
11313,0.54847375,2.5e-06,1.25e-06,6.25e-06,0.44418125,0.007335
11315,0.54847375,2.5e-06,1.25e-06,6.25e-06,0.44418125,0.007335
11304,0.54847375,2.5e-06,0.0,6.25e-06,0.4441825,0.007335
11326,0.54847375,2.5e-06,0.0,6.25e-06,0.4441825,0.007335
11317,0.54847375,1.25e-06,1.25e-06,6.25e-06,0.4441825,0.007335
11320,0.54847375,1.25e-06,1.25e-06,6.25e-06,0.4441825,0.007335
11322,0.54847375,1.25e-06,1.25e-06,6.25e-06,0.4441825,0.007335
11323,0.54847375,1.25e-06,0.0,7.5e-06,0.4441825,0.007335
11324,0.54847375,1.25e-06,0.0,7.5e-06,0.4441825,0.007335
11318,0.54847375,1.25e-06,0.0,7.5e-06,0.4441825,0.007335
11321,0.54847375,1.25e-06,0.0,7.5e-06,0.4441825,0.007335
11319,0.54847375,1.25e-06,0.0,7.5e-06,0.4441825,0.007335
11325,0.54847375,1.25e-06,0.0,7.5e-06,0.4441825,0.007335
11352,0.99936625,0.00063,3.75e-06,0.0,0.0,0.0
11353,0.9991675,0.0007025,7.125e-05,1.625e-05,4.25e-05,0.0
11351,0.9989375,0.00078625,0.00010875,6e-05,0.0001075,0.0
11354,0.99854625,0.0009725,0.00017625,0.00010375,0.00020125,0.0
11355,0.99792875,0.0013725,0.00024625,0.00015375,0.00029625,2.5e-06
11356,0.99680625,0.00215875,0.000355,0.00023125,0.000445,3.75e-06
11350,0.99511375,0.00328875,0.00054625,0.0003375,0.00071,3.75e-06
11361,0.9923375,0.0052725,0.000785,0.00051375,0.00108625,5e-06
11369,0.98810375,0.00812875,0.00128625,0.00081125,0.00165875,1.125e-05
11366,0.981725,0.0124625,0.001975,0.0012775,0.0025325,2.75e-05
11360,0.9729625,0.018155,0.0029675,0.001905,0.00397,4e-05
11370,0.96182,0.02496625,0.00433875,0.002845,0.00597125,5.875e-05
11364,0.9485575,0.0326025,0.006,0.004095,0.008655,9e-05
11357,0.93346625,0.040245,0.008105,0.00580625,0.01225,0.0001275
11358,0.917435,0.0475575,0.01036875,0.0079425,0.0165225,0.00017375
11371,0.90092,0.05400125,0.01279875,0.010395,0.02166125,0.00022375
11372,0.88420375,0.0594025,0.015415,0.01321625,0.02747125,0.00029125
11365,0.8675775,0.0639225,0.0176225,0.01643,0.03407625,0.00037125
11367,0.85162125,0.06684125,0.019825,0.01981625,0.04145375,0.0004425
11359,0.83653625,0.06856875,0.0218775,0.02340375,0.0490675,0.00054625
11362,0.822285,0.0693675,0.02367375,0.02691125,0.05712375,0.00063875
11373,0.80896,0.06917375,0.0250875,0.03048,0.06554,0.00075875
11368,0.79651375,0.068045,0.02595375,0.03395125,0.074675,0.00086125
11363,0.784685,0.06675875,0.026655,0.0372375,0.08368875,0.000975
11374,0.77381,0.0645475,0.02708375,0.0404725,0.0929875,0.00109875
11384,0.76349625,0.0624625,0.02702875,0.04346375,0.102305,0.00124375
11385,0.75391125,0.0598325,0.02704625,0.0460875,0.1117125,0.00141
11381,0.744865,0.05725875,0.026785,0.04862625,0.12094,0.001525
11380,0.73653875,0.05476375,0.026135,0.05072875,0.13016625,0.0016675
11376,0.72872375,0.05200375,0.025515,0.05261625,0.13930125,0.00184
11388,0.7214175,0.04928375,0.0249075,0.0541625,0.14821625,0.0020125
11386,0.71474625,0.04643875,0.02396125,0.05568,0.15700125,0.0021725
11377,0.708375,0.04395125,0.02309125,0.0565,0.16577625,0.00230625
11382,0.70248625,0.0413025,0.02219625,0.05726125,0.17428875,0.002465
11375,0.69701375,0.03890375,0.02119625,0.05777625,0.18251,0.0026
11387,0.69201125,0.03649875,0.0201675,0.05801625,0.19057625,0.00273
11378,0.68722,0.034365,0.01917625,0.057955,0.19839875,0.002885
11379,0.68265375,0.032295,0.0183075,0.0577425,0.2059875,0.00301375
11383,0.67836125,0.0303625,0.01738625,0.05724125,0.21350625,0.0031425
11395,0.67441625,0.028465,0.01651375,0.05645875,0.22087875,0.0032675
11398,0.6704875,0.0270575,0.01544875,0.05598625,0.22762,0.0034
11394,0.66690875,0.02541,0.01472625,0.05521875,0.234215,0.00352125
11389,0.66353,0.02407875,0.01395375,0.05407875,0.2407525,0.00360625
11402,0.66041125,0.02258125,0.0132325,0.05308625,0.2469675,0.00372125
11404,0.65747125,0.02122875,0.01255375,0.0518975,0.25300625,0.0038425
11397,0.65473125,0.01971375,0.011885,0.050835,0.2589,0.003935
